flowKey,minFiat,meanFiat,maxFiat,stdFiat,minBiat,meanBiat,maxBiat,stdBiat,minFpkt,meanFpkt,maxFpkt,stdFpkt,minBpkt,meanBpkt,maxBpkt,stdBpkt,protocol,duration,hasRTCP,fPackets,fBytes,bPackets,bBytes,label
"TCP: 119.29.29.98:80,172.16.105.71:56538",17,15980.333333333334,47784,22488.64442829363,0,0,0,0,0,104.25,417,180.56629668905546,0,0,0,0,6,47941,0,4,417,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:65225",20,348741.3333333333,1009135,467213.7293433155,0,0,0,0,0,0,0,0,0,0,0,0,6,1046224,0,4,0,1,0,No Label
"TCP: 43.137.23.229:443,172.16.105.71:57662",17469,58485.5,99502,41016.5,63330,63330,63330,0,0,172.33333333333334,517,243.71613724896335,0,0,0,0,6,162644,0,3,517,2,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:57206",30,21754.666666666668,65112,30658.287420460318,0,0,0,0,0,278.75,1115,482.80916260982457,0,0,0,0,6,65264,0,4,1115,1,0,No Label
"TCP: 119.147.190.177:80,172.16.105.71:64444",312,23348.5,46385,23036.5,161699,161699,161699,0,0,95.33333333333333,286,134.82169294623506,0,0,0,0,6,207779,0,3,286,2,0,No Label
"TCP: 109.244.244.240:8000,172.16.105.71:57437",31,15234.666666666666,45307,21264.790622581317,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,45704,0,4,312,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:57242",5,12750.333333333334,38165,17970.90992564248,0,0,0,0,0,430.75,1424,586.3008506730994,0,0,0,0,6,38251,0,4,1723,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:56475",68,14452.333333333334,43159,20298.69444625004,0,0,0,0,0,356,1424,616.6100874945204,0,0,0,0,6,43357,0,4,1424,1,0,No Label
"TCP: 114.222.112.94:80,192.168.190.253:55440",4641,47010,93674,36474.22871928434,0,0,0,0,0,71.5,286,123.84163274117472,0,0,0,0,6,141030,0,4,286,1,0,No Label
"TCP: 172.16.105.71:64438,180.101.245.13:8080",476,24908,49340,24432,161701,161701,161701,0,0,95.33333333333333,286,134.82169294623506,0,0,0,0,6,210544,0,3,286,2,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.63:61510",32,26622,79727,37550.91809796399,0,0,0,0,0,242.5,970,420.0223208354527,0,0,0,0,6,79866,0,4,970,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55519",19,17452.666666666668,52262,24613.92703780163,0,0,0,0,0,326.75,1307,565.9476013731306,0,0,0,0,6,52358,0,4,1307,1,0,No Label
"TCP: 172.16.105.71:65046,180.102.59.60:443",17,8948,26715,12563.22604535422,0,0,0,0,0,78.25,313,135.53297569226464,0,0,0,0,6,26844,0,4,313,1,0,No Label
"TCP: 172.16.105.71:65123,175.27.0.70:8081",7,28032,84009,39581.72750988348,0,0,0,0,0,458.75,1424,581.9988724215881,0,0,0,0,6,84096,0,4,1835,1,0,No Label
"TCP: 117.62.243.198:80,172.16.105.71:56344",273,15473.666666666666,23534,10755.054635947798,0,0,0,0,0,71.5,286,123.84163274117472,0,0,0,0,6,46421,0,4,286,1,0,No Label
"TCP: 172.16.105.71:65081,175.27.0.70:8081",83,131329.66666666666,306045,128634.70267216214,0,0,0,0,0,693.5,1387,693.5,0,0,0,0,6,393989,0,4,2774,1,0,No Label
"TCP: 109.244.249.223:8017,172.16.105.71:56743",156,15573.333333333334,46210,21663.545559815968,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,46720,0,4,312,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:64560",14,16387,49039,23088.48251112807,0,0,0,0,0,322.75,1291,559.0193981428552,0,0,0,0,6,49161,0,4,1291,1,0,No Label
"TCP: 172.16.105.71:64998,175.27.0.70:8081",117,51761.666666666664,117308,48842.432865513794,0,0,0,0,0,246.75,987,427.38353676762046,0,0,0,0,6,155285,0,4,987,1,0,No Label
"TCP: 114.221.151.184:443,192.168.190.253:55637",334,54652.5,108971,54318.5,47332,47332,47332,0,0,61.333333333333336,184,86.73843182554982,0,0,0,0,6,156195,0,3,184,2,0,No Label
"TCP: 172.16.105.71:65071,175.27.0.70:8081",77,29500,88308,41583.53848179189,0,0,0,0,0,356,1424,616.6100874945204,0,0,0,0,6,88500,0,4,1424,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.63:61275",47,44181.333333333336,132332,62331.952781503285,0,0,0,0,0,242.5,970,420.0223208354527,0,0,0,0,6,132544,0,4,970,1,0,No Label
"TCP: 172.16.105.71:57427,175.27.203.247:8020",84,13904.666666666666,41464,19487.420238593808,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,41714,0,4,312,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.63:61243",19,25326,75864,35735.775976836805,0,0,0,0,0,242.5,970,420.0223208354527,0,0,0,0,6,75978,0,4,970,1,0,No Label
"TCP: 106.55.130.33:443,172.16.105.71:65014",29,6902.333333333333,20319,9487.972503239153,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,20707,0,4,517,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55569",23,17429,52109,24522.52238249565,0,0,0,0,0,294.75,1179,510.52197553092657,0,0,0,0,6,52287,0,4,1179,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:65250",160,97756,248384,108052.7134072378,0,0,0,0,0,356,1424,616.6100874945204,0,0,0,0,6,293268,0,4,1424,1,0,No Label
"TCP: 109.244.249.245:8010,172.16.105.71:57854",48,20620.333333333332,61688,29039.242601846367,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,61861,0,4,312,1,0,No Label
"TCP: 114.222.112.94:8080,172.16.105.71:65026",167,24998,50690,20634.911727458395,0,0,0,0,0,71.5,286,123.84163274117472,0,0,0,0,6,74994,0,4,286,1,0,No Label
"TCP: 109.244.228.96:443,172.16.105.71:65048",85,16416.666666666668,46585,21356.53699039763,0,0,0,0,0,79,316,136.8320137979413,0,0,0,0,6,49250,0,4,316,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.63:61213",31,309034.6666666667,926877,436880.5087971869,0,0,0,0,0,242.5,970,420.0223208354527,0,0,0,0,6,927104,0,4,970,1,0,No Label
"TCP: 109.244.248.35:443,172.16.105.71:57425",74,15812.666666666666,47231,22216.129610913078,0,0,0,0,0,79,316,136.8320137979413,0,0,0,0,6,47438,0,4,316,1,0,No Label
"TCP: 109.244.170.61:8017,172.16.105.71:57531",92,15515.666666666666,46236,21722.61789523128,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,46547,0,4,312,1,0,No Label
"TCP: 172.16.105.71:57165,175.27.0.70:8081",6,13059,39071,18393.301624957567,0,0,0,0,0,390.75,1424,599.240091699479,0,0,0,0,6,39177,0,4,1563,1,0,No Label
"TCP: 117.62.243.198:8080,172.16.105.71:57644",3065,15344,39518,17094.318178856975,0,0,0,0,0,71.5,286,123.84163274117472,0,0,0,0,6,46032,0,4,286,1,0,No Label
"TCP: 14.17.5.229:8081,192.168.190.253:55385",15,17286.666666666668,51765,24379.877745568963,0,0,0,0,0,226.75,907,392.7425206162429,0,0,0,0,6,51860,0,4,907,1,0,No Label
"TCP: 117.62.243.198:8080,172.16.105.71:56343",168,15582,23940,10912.297283340478,0,0,0,0,0,71.5,286,123.84163274117472,0,0,0,0,6,46746,0,4,286,1,0,No Label
"TCP: 159.75.57.36:443,172.16.105.71:56795",17,21066.333333333332,62852,29547.20456414711,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,63199,0,4,517,1,0,No Label
"TCP: 172.16.105.71:64530,175.27.12.224:8081",17,11156.333333333334,33373,15709.576046334145,0,0,0,0,0,306.75,1227,531.3065852217532,0,0,0,0,6,33469,0,4,1227,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:57737",87,352460,1005181,462031.8733860973,0,0,0,0,0,0,0,0,0,0,0,0,6,1057380,0,4,0,1,0,No Label
"TCP: 109.244.249.110:8015,172.16.105.71:56741",115,14449.666666666666,42970,20167.012840004067,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,43349,0,4,312,1,0,No Label
"TCP: 121.51.175.41:443,172.16.105.63:61508",1001889,1502564,2003239,500675,401770,401770,401770,0,0,0,0,0,0,0,0,0,6,6211745,0,3,0,2,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:65267",51,12011,35814,16831.330488110558,0,0,0,0,0,350.75,1403,607.5168207547837,0,0,0,0,6,36033,0,4,1403,1,0,No Label
"TCP: 172.16.105.71:57159,175.27.0.70:8081",16,12492.666666666666,37381,17598.72927862186,0,0,0,0,0,314.75,1259,545.1629916823041,0,0,0,0,6,37478,0,4,1259,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.63:61146",81,11805,35128,16491.93041055736,0,0,0,0,0,242.5,970,420.0223208354527,0,0,0,0,6,35415,0,4,970,1,0,No Label
"TCP: 119.29.48.48:443,172.16.105.71:64993",193,18546.333333333332,46392,20019.410486381013,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,55639,0,4,517,1,0,No Label
"TCP: 121.51.130.246:443,172.16.105.71:64991",65,11803.666666666666,35214,16553.628048121525,0,0,0,0,0,83.5,334,144.62624243200125,0,0,0,0,6,35411,0,4,334,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:57681",6,35692.666666666664,106995,50418.371746373916,0,0,0,0,0,370.75,1424,608.5710209170331,0,0,0,0,6,107078,0,4,1483,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.63:61446",27,35826.666666666664,107260,50511.0398647882,0,0,0,0,0,242.5,970,420.0223208354527,0,0,0,0,6,107480,0,4,970,1,0,No Label
"TCP: 81.69.100.121:8081,172.16.105.71:57094",20,13505,40422,19033.205527883805,0,0,0,0,0,226.75,907,392.7425206162429,0,0,0,0,6,40515,0,4,907,1,0,No Label
"TCP: 120.204.11.111:443,172.16.105.71:65045",280,24993,49706,24713,51586,51586,51586,0,0,172.33333333333334,517,243.71613724896335,0,0,0,0,6,101208,0,3,517,2,0,No Label
"TCP: 172.16.105.71:64427,182.254.116.116:80",154,118155.5,236157,118001.5,223315,223315,223315,0,0,39.666666666666664,119,56.09713797413277,0,89,178,89,6,459395,0,3,119,2,178,No Label
"TCP: 81.69.100.164:8081,172.16.105.71:57119",17,21163.666666666668,63327,29814.02615474058,0,0,0,0,0,322.75,1291,559.0193981428552,0,0,0,0,6,63491,0,4,1291,1,0,No Label
"TCP: 81.69.100.121:8081,172.16.105.71:57618",13,14280,42759,20137.706539391886,0,0,0,0,0,218.75,875,378.8861141556919,0,0,0,0,6,42840,0,4,875,1,0,No Label
"TCP: 14.18.175.36:443,192.168.190.253:55524",187,22629.333333333332,67112,31454.423391454642,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,67888,0,4,517,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55781",58,30435,91155,42935.525997321456,0,0,0,0,0,298.75,1195,517.4501787612021,0,0,0,0,6,91305,0,4,1195,1,0,No Label
"TCP: 172.16.105.71:64548,175.27.12.224:8081",15,19140,57315,26993.818736888636,0,0,0,0,0,302.75,1211,524.3783819914776,0,0,0,0,6,57420,0,4,1211,1,0,No Label
"TCP: 172.16.105.71:64608,175.27.204.77:8006",260,68095.66666666667,203514,95755.27750236826,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,204287,0,4,312,1,0,No Label
"TCP: 121.51.191.86:443,172.16.105.71:56754",197,11674.666666666666,34329,16019.504035879376,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,35024,0,4,517,1,0,No Label
"TCP: 109.244.249.25:8008,172.16.105.71:56450",66,15118.666666666666,45122,21215.601324392283,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,45356,0,4,312,1,0,No Label
"TCP: 121.51.191.86:443,172.16.105.71:64485",20,19780.666666666668,59105,27806.619072124216,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,59342,0,4,517,1,0,No Label
"TCP: 172.16.105.71:65189,175.27.0.70:8081",142,48459.5,96777,48317.5,38985,38985,38985,0,0,398.3333333333333,1195,563.3284023452829,0,0,0,0,6,135627,0,3,1195,2,0,No Label
"TCP: 109.244.248.5:8020,172.16.105.71:64663",91,37053,110267,51770.927311249376,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,111159,0,4,312,1,0,No Label
"TCP: 14.22.7.252:8081,192.168.190.253:55427",141,24401,48661,24260,70943,70943,70943,0,0,446.3333333333333,1339,631.2106533391915,0,0,0,0,6,119507,0,3,1339,2,0,No Label
"TCP: 119.29.48.48:443,172.16.105.71:64543",17,10591.666666666666,31505,14788.273672820038,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,31775,0,4,517,1,0,No Label
"TCP: 172.16.105.71:56337,182.254.116.116:80",160,15480.5,30801,15320.5,38073,38073,38073,0,0,39.666666666666664,119,56.09713797413277,0,89,178,89,6,68809,0,3,119,2,178,No Label
"TCP: 81.69.100.164:8081,172.16.105.71:64990",19,13339.333333333334,39905,18784.7880004599,0,0,0,0,0,274.75,1099,475.88095937954904,0,0,0,0,6,40018,0,4,1099,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:65278",7,37045.333333333336,111028,52313.659365620966,0,0,0,0,0,382.75,1424,602.7509332220067,0,0,0,0,6,111136,0,4,1531,1,0,No Label
"TCP: 109.244.245.118:8013,172.16.105.71:64616",392,58552.666666666664,174810,82206.3529148177,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,175658,0,4,312,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.63:61515",20,68918.33333333333,206640,97383.92922973596,0,0,0,0,0,242.5,970,420.0223208354527,0,0,0,0,6,206755,0,4,970,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:56474",79,14196.333333333334,42396,19940.18064667976,0,0,0,0,0,356,1424,616.6100874945204,0,0,0,0,6,42589,0,4,1424,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.63:64009",13,9083.666666666666,27082,12726.877447180654,0,0,0,0,0,242.5,970,420.0223208354527,0,0,0,0,6,27251,0,4,970,1,0,No Label
"TCP: 172.16.105.71:65172,175.27.0.70:8081",19,24763.666666666668,74012,34823.969449536075,0,0,0,0,0,306.75,1227,531.3065852217532,0,0,0,0,6,74291,0,4,1227,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55829",94,30882.5,61671,30788.5,96865,96865,96865,0,0,393,1179,555.7859300126264,0,0,0,0,6,158369,0,3,1179,2,0,No Label
"TCP: 172.16.105.71:57061,182.254.116.116:80",130,18987,37844,18857,31031,31031,31031,0,0,39.666666666666664,119,56.09713797413277,0,89,178,89,6,68797,0,3,119,2,178,No Label
"TCP: 121.51.18.36:443,172.16.105.71:57062",65,12088.333333333334,36065,16954.08767492043,0,0,0,0,0,83.5,334,144.62624243200125,0,0,0,0,6,36265,0,4,334,1,0,No Label
"TCP: 121.51.175.70:443,172.16.105.63:61511",29,489879.3333333333,1005870,411048.6727792167,0,0,0,0,0,0,0,0,0,0,0,0,6,1469638,0,4,0,1,0,No Label
"TCP: 119.29.29.98:80,172.16.105.71:56335",17,10349,30882,14519.122034980857,0,0,0,0,0,88.25,353,152.85348376795343,0,0,0,0,6,31047,0,4,353,1,0,No Label
"TCP: 119.29.29.98:80,172.16.105.71:64999",29,107011,320852,151208.42953354155,0,0,0,0,0,88.25,353,152.85348376795343,0,0,0,0,6,321033,0,4,353,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.63:61431",16,24185.666666666668,72348,34055.98915837793,0,0,0,0,0,242.5,970,420.0223208354527,0,0,0,0,6,72557,0,4,970,1,0,No Label
"TCP: 172.16.105.71:57177,175.27.0.70:8081",19,19529.666666666668,58461,27528.63432056802,0,0,0,0,0,356,1424,616.6100874945204,0,0,0,0,6,58589,0,4,1424,1,0,No Label
"TCP: 120.226.26.49:443,172.16.105.71:56367",53,1343,3884,1796.828873320996,0,0,0,0,0,87.5,350,151.55444566227678,0,0,0,0,6,4029,0,4,350,1,0,No Label
"TCP: 60.29.239.252:443,172.16.105.63:61042",318,21897.5,43477,21579.5,82869,82869,82869,0,0,61.333333333333336,184,86.73843182554982,0,0,0,0,6,126268,0,3,184,2,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55846",84,14371.666666666666,42720,20045.512953166242,0,0,0,0,0,340,1360,588.8972745734183,0,0,0,0,6,43115,0,4,1360,1,0,No Label
"TCP: 14.17.5.229:8081,192.168.190.253:55387",64,14036.666666666666,41855,19670.600470979243,0,0,0,0,0,234.75,939,406.5989270767939,0,0,0,0,6,42110,0,4,939,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55555",33,17272.333333333332,51703,24346.165767026963,0,0,0,0,0,286.75,1147,496.66556907037557,0,0,0,0,6,51817,0,4,1147,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55717",13,12995.666666666666,38807,18251.477115260805,0,0,0,0,0,286.75,1147,496.66556907037557,0,0,0,0,6,38987,0,4,1147,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.63:63937",14,27221,81434,38334.4677542287,0,0,0,0,0,242.5,970,420.0223208354527,0,0,0,0,6,81663,0,4,970,1,0,No Label
"TCP: 81.69.100.121:8081,172.16.105.71:57043",12,13388.666666666666,40050,18852.44700886923,0,0,0,0,0,330.75,1323,572.8758046034062,0,0,0,0,6,40166,0,4,1323,1,0,No Label
"TCP: 172.16.105.71:65067,175.27.0.70:8081",5,64252.666666666664,192645,90787.09929034827,0,0,0,0,0,382.75,1424,602.7509332220067,0,0,0,0,6,192758,0,4,1531,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:57262",5,12398,37072,17447.212633159106,0,0,0,0,0,366.75,1424,610.6559485504092,0,0,0,0,6,37194,0,4,1467,1,0,No Label
"TCP: 109.244.248.35:443,172.16.105.71:64467",88,26524,79392,37383.321343436925,0,0,0,0,0,79,316,136.8320137979413,0,0,0,0,6,79572,0,4,316,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:65212",54,380876.6666666667,1011917,449387.2444609684,0,0,0,0,0,0,0,0,0,0,0,0,6,1142630,0,4,0,1,0,No Label
"TCP: 114.222.112.94:8080,192.168.190.253:55439",10866,44157,77448,33291,62518,62518,62518,0,0,95.33333333333333,286,134.82169294623506,0,0,0,0,6,139889,0,3,286,2,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55816",57,23249,69531,32726.34253930616,0,0,0,0,0,306.75,1227,531.3065852217532,0,0,0,0,6,69747,0,4,1227,1,0,No Label
"TCP: 121.51.191.86:443,172.16.105.71:57535",11,9826.333333333334,29225,13717.255734617214,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,29479,0,4,517,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55487",77,13724.666666666666,41020,19300.71529474721,0,0,0,0,0,286.75,1147,496.66556907037557,0,0,0,0,6,41174,0,4,1147,1,0,No Label
"TCP: 172.16.105.71:57171,175.27.0.70:8081",97,14331,42782,20117.896228648427,0,0,0,0,0,356,1424,616.6100874945204,0,0,0,0,6,42993,0,4,1424,1,0,No Label
"TCP: 109.244.249.25:8017,172.16.105.71:65057",196,69154.66666666667,206937,97426.83781632701,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,207464,0,4,312,1,0,No Label
"TCP: 43.137.23.229:443,172.16.105.71:56362",17,18188,44257,18904.641458294485,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,54564,0,4,517,1,0,No Label
"TCP: 109.244.244.21:8011,172.16.105.71:64639",153,107598,322340,151845.5364265498,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,322794,0,4,312,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.63:61447",65,13411.333333333334,39873,18711.461591465504,0,0,0,0,0,242.5,970,420.0223208354527,0,0,0,0,6,40234,0,4,970,1,0,No Label
"TCP: 119.29.29.98:80,192.168.190.253:55436",77,53150,106223,53073,64505,64505,64505,0,0,112.33333333333333,337,158.8633235065777,0,84,168,84,6,170434,0,3,337,2,168,No Label
"TCP: 119.29.29.98:80,172.16.105.71:56366",23,16305.666666666666,48728,22926.126091329857,0,0,0,0,0,92.25,369,159.78168699822893,0,0,0,0,6,48917,0,4,369,1,0,No Label
"TCP: 121.51.191.86:443,172.16.105.71:65073",19,19220,57414,27007.3698953946,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,57660,0,4,517,1,0,No Label
"TCP: 109.244.154.131:443,172.16.105.71:65043",57,42748.666666666664,127936,60236.5942172106,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,128246,0,4,517,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55835",126,17304.666666666668,51177,23952.17499286628,0,0,0,0,0,334.75,1339,579.8040078336817,0,0,0,0,6,51914,0,4,1339,1,0,No Label
"TCP: 172.16.105.71:57162,175.27.0.70:8081",71,13149,39277,18475.289515097367,0,0,0,0,0,350.75,1403,607.5168207547837,0,0,0,0,6,39447,0,4,1403,1,0,No Label
"TCP: 172.16.105.71:57073,175.6.88.56:9906",5704,12206.5,18709,6502.5,24602,24602,24602,0,0,95.33333333333333,286,134.82169294623506,0,0,0,0,6,30238,0,3,286,2,0,No Label
"TCP: 109.244.244.154:8001,172.16.105.71:65061",121,45867.333333333336,137211,64589.75476205357,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,137602,0,4,312,1,0,No Label
"TCP: 109.244.249.245:8004,172.16.105.71:57106",78,16275,48560,22828.985800220446,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,48825,0,4,312,1,0,No Label
"TCP: 109.244.248.35:443,172.16.105.71:57103",104,16892.666666666668,50450,23728.619363310812,0,0,0,0,0,79,316,136.8320137979413,0,0,0,0,6,50678,0,4,316,1,0,No Label
"TCP: 119.147.6.94:8081,192.168.190.253:55405",14,19926.333333333332,59694,28119.99640034749,0,0,0,0,0,230.75,923,399.67072384651846,0,0,0,0,6,59779,0,4,923,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.63:61252",64,53401.333333333336,160018,75389.3717059787,0,0,0,0,0,242.5,970,420.0223208354527,0,0,0,0,6,160204,0,4,970,1,0,No Label
"UDP: 106.55.127.74:443,172.16.105.71:61715",20236,55215,90194,34979,433,433,433,0,30,515.3333333333334,1350,592.8042584942258,28,689,1350,661,17,110430,0,3,1546,2,1378,No Label
"TCP: 109.244.228.96:443,172.16.105.71:56838",121,105756,317014,149381.96446023864,0,0,0,0,0,79,316,136.8320137979413,0,0,0,0,6,317268,0,4,316,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:65268",5,21620.333333333332,64731,30483.884106560672,0,0,0,0,0,398.75,1424,596.0307773093601,0,0,0,0,6,64861,0,4,1595,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55760",26,16151.333333333334,48212,22670.44750820376,0,0,0,0,0,306.75,1227,531.3065852217532,0,0,0,0,6,48454,0,4,1227,1,0,No Label
"TCP: 172.16.105.71:65239,175.27.203.138:8020",94,306414,612734,306320,15280296,15280296,15280296,0,0,0,0,0,0,0,0,0,6,15892787,0,3,0,2,0,No Label
"TCP: 172.16.105.71:64526,175.27.12.224:8081",12,15336,45905,21615.57125469199,0,0,0,0,0,356,1424,616.6100874945204,0,0,0,0,6,46008,0,4,1424,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55474",18,16449,49257,23198.769751863998,0,0,0,0,0,254.75,1019,441.2399432281715,0,0,0,0,6,49347,0,4,1019,1,0,No Label
"TCP: 117.62.243.198:8080,172.16.105.71:64430",370,24371,48372,24001,161701,161701,161701,0,0,95.33333333333333,286,134.82169294623506,0,0,0,0,6,209605,0,3,286,2,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55433",45,29078.333333333332,87076,41010.5530673373,0,0,0,0,0,340,1360,588.8972745734183,0,0,0,0,6,87235,0,4,1360,1,0,No Label
"TCP: 172.16.105.71:57851,180.102.59.24:443",72,14919.333333333334,44548,20950.64844395567,0,0,0,0,0,78.25,313,135.53297569226464,0,0,0,0,6,44758,0,4,313,1,0,No Label
"TCP: 109.244.248.136:8009,172.16.105.71:57713",90,14044.333333333334,41836,19651.734008874522,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,42133,0,4,312,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.63:60967",25,65425.333333333336,196060,92372.6835174892,0,0,0,0,0,242.5,970,420.0223208354527,0,0,0,0,6,196276,0,4,970,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:64558",25,352531,1010355,465550.5615705631,0,0,0,0,0,0,0,0,0,0,0,0,6,1057593,0,4,0,1,0,No Label
"TCP: 172.16.105.71:57194,175.27.0.70:8081",81,17800.333333333332,53123,24976.94202437298,0,0,0,0,0,282.75,1131,489.73736584010004,0,0,0,0,6,53401,0,4,1131,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:64577",52,14348,42904,20192.14659217786,0,0,0,0,0,346.75,1387,600.5886175245082,0,0,0,0,6,43044,0,4,1387,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55851",58,23116.666666666668,69019,32457.969851623326,0,0,0,0,0,340,1360,588.8972745734183,0,0,0,0,6,69350,0,4,1360,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55651",57,20175.666666666668,60391,28436.536326040517,0,0,0,0,0,286.75,1147,496.66556907037557,0,0,0,0,6,60527,0,4,1147,1,0,No Label
"TCP: 172.16.105.71:64505,175.27.12.224:8081",57,18870.333333333332,56466,26584.153855675417,0,0,0,0,0,356,1424,616.6100874945204,0,0,0,0,6,56611,0,4,1424,1,0,No Label
"TCP: 109.244.245.118:8015,172.16.105.71:65059",68,47716,142629,67113.8080626235,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,143148,0,4,312,1,0,No Label
"TCP: 42.187.184.17:8006,172.16.105.71:64618",370,58220,173800,81727.41645249775,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,174660,0,4,312,1,0,No Label
"TCP: 121.51.191.86:443,172.16.105.71:56330",73,14248,42360,19878.423294282336,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,42744,0,4,517,1,0,No Label
"UDP: 106.55.127.74:443,172.16.105.71:52327",0,0,0,0,0,462.3333333333333,1386,653.1310911465035,1350,1350,1350,0,28,1019.5,1350,572.4427919015139,17,25542,0,1,1350,4,4078,No Label
"TCP: 117.62.243.162:80,172.16.105.71:64433",1111,16358.5,31606,15247.5,184257,184257,184257,0,0,95.33333333333333,286,134.82169294623506,0,0,0,0,6,215782,0,3,286,2,0,No Label
"TCP: 121.51.191.86:443,172.16.105.71:57534",13,11950.666666666666,35506,16656.648248939186,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,35852,0,4,517,1,0,No Label
"TCP: 109.244.170.50:8016,172.16.105.71:57110",1004656,3757664.75,8009270,2682621.1790080774,0,0,0,0,0,0,0,0,0,0,0,0,6,15030659,0,5,0,0,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55592",10,36310,72610,36300,72880,72880,72880,0,0,611.6666666666666,1360,563.5650411048892,0,0,0,0,6,145289,0,3,1835,2,0,No Label
"TCP: 109.244.249.223:8017,172.16.105.71:57521",156,16806.666666666668,49981,23457.853359210472,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,50420,0,4,312,1,0,No Label
